Date of Sale (dd/mm/yyyy),Address,Postal Code,County,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
5/9/2018,"11 CHURCHVIEW, RATOATH, MEATH",,Meath,"€145,000.00",No,No,Second-Hand Dwelling house /Apartment,
19/12/2014,"5 ABBEYLEIX ROAD, PORTLAOISE, CO LAOIS",,Laois,"€32,625.00",No,No,Second-Hand Dwelling house /Apartment,
15/01/2019,"235 CLONTARF RD, CLONTARF, DUBLIN 3",Dublin 3,Dublin,"€676,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/10/2015,"APT 1, SION HILL, DUNMORE",,Galway,"€35,000.00",No,No,Second-Hand Dwelling house /Apartment,
2/11/2021,"ROO, CRAUGHWELL, GALWAY",,Galway,"€35,000.00",Yes,No,Second-Hand Dwelling house /Apartment,
21/12/2011,"23  Burrow Court, Portmarnock",,Dublin,"€410,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/6/2018,"1 MORNINGTON PARK, MALAHIDE ROAD, ARTANE",,Dublin,"€410,000.00",No,No,Second-Hand Dwelling house /Apartment,
9/3/2011,"3 Prospect Court, Rathfarnham",Dublin 16,Dublin,"€370,000.00",No,No,Second-Hand Dwelling house /Apartment,
6/5/2011,"Coolafullaun, Galbally  Ballyhogue, Enniscorthy",,Wexford,"€120,000.00",No,No,Second-Hand Dwelling house /Apartment,
5/12/2016,"24 LATHLORCAN COURT, DUBLIN ROAD, MONAGHAN",,Monaghan,"€85,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/09/2014,"NO.1 ARDUN, KELLS ROAD, KINGSCOURT",,Meath,"€110,000.00",No,No,Second-Hand Dwelling house /Apartment,
19/06/2017,"ANNSGROVE, CARRIGTWOHILL, CORK",,Cork,"€50,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/07/2019,"MANDALAY, 5  SPRINGWOOD, ANNABELLA",,Cork,"€10,000.00",No,No,Second-Hand Dwelling house /Apartment,
13/01/2017,"12 CAMCOR HOUSE, RAILWAY ROAD, BIRR",,Offaly,"€60,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/03/2015,"32 LADYS ABBEY, ARDFINNAN, TIPPERARY",,Tipperary,"€98,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/7/2019,"70 KINGSWOOD, BLACKROCK RD, DUNDALK",,Louth,"€200,000.00",No,No,Second-Hand Dwelling house /Apartment,
14/09/2010,"25 Beechfield Meadows, Castaheaney",Dublin 15,Dublin,"€180,000.00",No,No,Second-Hand Dwelling house /Apartment,
8/10/2010,"85 PARK LANE, GRANGERATH, DROGHEDA",,Meath,"€280,000.00",No,No,Second-Hand Dwelling house /Apartment,
13/10/2017,"34 HAZELWOOD, BALLIVOR, MEATH",,Meath,"€205,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/7/2018,"1 DROMARTIN CASTLE, BIRCHES LANE, DUBDRUM DUBLIN 14",Dublin 14,Dublin,"€355,000.00",No,No,Second-Hand Dwelling house /Apartment,
27/05/2019,"129 CLONARD RD, CRUMLIN, DUBLIN 12",Dublin 12,Dublin,"€240,000.00",Yes,No,Second-Hand Dwelling house /Apartment,
20/12/2018,"19 ABBEY PARK VIEW, CLANE, NAAS",,Kildare,"€395,000.00",No,No,Second-Hand Dwelling house /Apartment,
19/06/2020,"44 Ashwood Hall, Back Road, Malahide",,Dublin,"€916,299.55",No,Yes,New Dwelling house /Apartment,
11/10/2019,"19 READ COURT, SOUTH CIRCULAR RD, KILKENNY",,Kilkenny,"€165,000.00",No,No,Second-Hand Dwelling house /Apartment,
14/04/2015,"20 CARLETON VILLAGE, YOUGHAL, CORK",,Cork,"€64,000.00",No,No,Second-Hand Dwelling house /Apartment,
2/3/2017,"1 BARNWELL CHASE, BARNWELL, HANSFIELD",Dublin 15,Dublin,"€265,539.65",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
24/06/2019,"7 MARINA VIEW, CASTLEQUIN, CAHERSIVEEN",,Kerry,"€270,000.00",No,No,Second-Hand Dwelling house /Apartment,
5/3/2013,"34 THE GROVE, KILL ST LAWRENCE",,Waterford,"€140,969.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
17/04/2015,"15 ST JOSEPH'S ROAD, WALKINSTOWN, DUBLIN 12",Dublin 12,Dublin,"€315,000.00",No,No,Second-Hand Dwelling house /Apartment,
7/12/2018,"RIVER STREET, BALLINASLOE, COUNTY GALWAY",,Galway,"€43,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/6/2012,"Corrinshigo, Smithboro",,Monaghan,"€167,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
14/06/2016,"36 ARDMORE EST, PASSAGE WEST, CORK",,Cork,"€99,000.00",No,No,Second-Hand Dwelling house /Apartment,
8/2/2017,"BALLYNAHALLIA, MOYCULLEN, GALWAY",,Galway,"€149,999.99",No,No,Second-Hand Dwelling house /Apartment,
27/05/2011,"3 Goodwin Estate, Rosenallis",,Laois,"€51,730.00",Yes,No,Second-Hand Dwelling house /Apartment,
29/07/2015,"15 DALRIADA AVE, KNOCKLYON, DUBLIN 16",Dublin 16,Dublin,"€355,000.00",No,No,Second-Hand Dwelling house /Apartment,
18/12/2017,"22 CREIGHAN MANOR, BALLINAGH, CO CAVAN",,Cavan,"€203,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
19/09/2018,"8 CORNMILL ROW, DISTILLERY ROAD, DUBLIN 3",Dublin 3,Dublin,"€392,070.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
23/03/2017,"3 GRATTAN AVE, CONVENT RD, CLAREMORRIS MAYO",,Mayo,"€100,000.00",No,No,Second-Hand Dwelling house /Apartment,
10/9/2015,"ARD MHUIRE, FAUGHT WEST, OUGHTERARD",,Galway,"€142,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/04/2021,"62 GEORGIAN CLOSE, DROGHEDA, LOUTH",,Louth,"€200,000.00",No,No,Second-Hand Dwelling house /Apartment,
25/03/2015,"28 ST ANDREWS PARK, SWORDS, DUBLIN",,Dublin,"€345,000.00",No,No,Second-Hand Dwelling house /Apartment,
8/1/2015,"QUIET WATERS, WINDGATES, BRAY",,Wicklow,"€495,000.00",No,No,Second-Hand Dwelling house /Apartment,
31/10/2014,"100 Oughterany Village, Branganstown, Kilcock",,Kildare,"€118,502.00",No,Yes,New Dwelling house /Apartment,less than 38 sq metres
21/12/2015,"2 SLAN DUFF VIEW, KENTSTOWN, MEATH",,Meath,"€200,000.00",No,No,Second-Hand Dwelling house /Apartment,
30/04/2021,"27 CARRAIG DONN, BALLYCASEY, SHANNON",,Clare,"€223,000.00",No,No,Second-Hand Dwelling house /Apartment,
2/11/2016,"69 EVANWOOD, Golf Links Road, CASTLETROY",,Limerick,"€200,440.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
20/10/2020,"127 NEWTOWNPARK AVE, BLACKROCK, DUBLIN",,Dublin,"€640,000.00",No,No,Second-Hand Dwelling house /Apartment,
14/12/2017,"39 WATERVILLE HALL, WATERVILLE TERRACE, WATERVILLE DUBLIN 15",Dublin 15,Dublin,"€280,000.00",No,No,Second-Hand Dwelling house /Apartment,
25/01/2017,"105 VERDEMONT, SNUGBOROUGH RD, BLANCHARDSTOWN DUBLIN 15",Dublin 15,Dublin,"€240,000.00",No,No,Second-Hand Dwelling house /Apartment,
7/3/2019,"COOLNATULLAGH, CARRON, CO CLARE",,Clare,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
7/5/2015,"BALLYHOO HOUSE, BALLYHOO, WATERFORD",,Waterford,"€220,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/10/2021,"139 ST BRENDAN'S PARK, TRALEE, CO KERRY",,Kerry,"€130,000.00",No,No,Second-Hand Dwelling house /Apartment,
15/07/2011,"Tournafulla, Co. Limerick",,Limerick,"€150,000.00",Yes,No,Second-Hand Dwelling house /Apartment,
24/08/2011,"11 The Avenue, Sevitt Manor, Bettystown",,Meath,"€310,000.00",No,No,Second-Hand Dwelling house /Apartment,
24/09/2021,"22 CAR NA REE, OLD SINGLAND RD, LIMERICK",,Limerick,"€267,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/06/2011,"Ballykeeran, Athlone",,Westmeath,"€260,000.00",No,No,Second-Hand Dwelling house /Apartment,
17/02/2017,"46 MAIGH GLAS, CARRICK ON SHANNON, LEITRIM",,Leitrim,"€45,000.00",No,No,Second-Hand Dwelling house /Apartment,
9/5/2019,"2 Cnoc Dubh Lawn, Ballyboughal",,Dublin,"€405,286.00",No,Yes,New Dwelling house /Apartment,
18/09/2017,"11  FR. FINN PARK, LOUTH, CO. LOUTH",,Louth,"€60,000.00",Yes,No,Second-Hand Dwelling house /Apartment,
27/01/2021,"82B ARAS NA CLUAINE, WATERY LANE, CLONDALKIN",Dublin 22,Dublin,"€185,000.00",No,No,Second-Hand Dwelling house /Apartment,
19/10/2015,"1 ARLINGTON EST, PORTARLINGTON, CO LAOIS",,Laois,"€91,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/11/2020,"LEINSTER LODGE, CLONHASTON, ENNISCORTHY",,Wexford,"€260,000.00",No,No,Second-Hand Dwelling house /Apartment,
3/9/2012,"4 Ticknock Court, Arklow",,Wicklow,"€215,000.00",No,No,Second-Hand Dwelling house /Apartment,
14/05/2020,"3 ALLENDALE CLOSE, CLONSILLA, DUBLIN 15",Dublin 15,Dublin,"€260,000.00",No,No,Second-Hand Dwelling house /Apartment,
9/2/2018,"1 MARIAN TERRACE, SHANBALLY, CORK",,Cork,"€275,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/10/2018,"35 - 37 FARMHILL DR, GOATSTOWN, DUBLIN 14",Dublin 14,Dublin,"€642,500.00",No,No,Second-Hand Dwelling house /Apartment,
26/11/2020,"23 KIRVIN HILL, RATHNEW, WICKLOW",,Wicklow,"€325,000.00",No,No,Second-Hand Dwelling house /Apartment,
1/2/2018,"GLEBE HOUSE, CLOMMELLON, NAVAN",,Meath,"€760,000.00",No,No,Second-Hand Dwelling house /Apartment,
3/9/2018,"BALLYNAHOUN, FURBO, COUNTY GALWAY",,Galway,"€245,000.00",No,No,Second-Hand Dwelling house /Apartment,
27/04/2021,"No.3 Cheltenham Close, Racecourse, Kilmacrennan",,Donegal,"€140,969.16",No,Yes,New Dwelling house /Apartment,
29/04/2011,"3 castlehill, bennetsbridge, Co kilkenny",,Kilkenny,"€355,000.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
21/01/2014,"2 The Lawn, Tir Cluain, Midleton",,Cork,"€125,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
16/01/2017,"SEANCLOCHA, LOUGHGANNON, OUGHTERARD",,Galway,"€246,250.00",No,No,Second-Hand Dwelling house /Apartment,
20/07/2015,"117 TURRET ROAD, PALMERSTOWN, DUBLIN 20",Dublin 20,Dublin,"€265,000.00",No,No,Second-Hand Dwelling house /Apartment,
18/09/2019,"45 AVONDALE EST, PORTARLINGTON, CO LAOIS",,Offaly,"€95,000.00",Yes,No,Second-Hand Dwelling house /Apartment,
22/04/2016,"26 MEADOWBROOK AVE, MAYNOOTH, KILDARE",,Kildare,"€245,000.00",No,No,Second-Hand Dwelling house /Apartment,
10/10/2017,"APT 24, LAKESIDE WALK, NORTH RD",,Monaghan,"€63,216.00",No,No,Second-Hand Dwelling house /Apartment,
30/04/2014,"35 DARTMOUTH SQ, DUBLIN 6, DUBLIN",Dublin 6,Dublin,"€1,400,000.00",No,No,Second-Hand Dwelling house /Apartment,
2/4/2019,"3 SANDYFORD HALL CRESCENT, SANDYFORD, DUBLIN 18",Dublin 18,Dublin,"€471,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/06/2015,"96 Browneshill Wood, Browneshill Road, Carlow",,Carlow,"€148,898.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
6/12/2010,"6 De Selby Crescent, Tallaght, Dublin 24",,Dublin,"€215,000.00",No,No,Second-Hand Dwelling house /Apartment,
23/12/2014,"APT 37, WELLINGTON SQ, WELLINGTON ST",,Waterford,"€36,000.00",No,No,Second-Hand Dwelling house /Apartment,
18/04/2019,"69, NORTH CIRCULAR ROAD, DUBLIN 7",Dublin 7,Dublin,"€920,000.00",No,No,Second-Hand Dwelling house /Apartment,
8/7/2011,"Lisnatullagh, Ballinamore",,Leitrim,"€110,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2016,"THE DAMSON TREE, HOLLYWOOD VILLAGE, HOLLYWOOD",,Wicklow,"€475,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/05/2020,"APT 149, CITY CAMPUS, EDWARD ST",,Limerick,"€145,000.00",No,No,Second-Hand Dwelling house /Apartment,
7/10/2015,"APT 7B BLOCK B, COADYS QUAY, DUNGARVAN",,Waterford,"€120,000.00",No,No,Second-Hand Dwelling house /Apartment,
3/10/2014,"299 CONNOLLY RD, PORTLAW, WATERFORD",,Waterford,"€40,000.00",No,No,Second-Hand Dwelling house /Apartment,
31/01/2014,"2 ST MARYS VILLAS, TRIM, MEATH",,Meath,"€125,000.00",No,No,Second-Hand Dwelling house /Apartment,
18/09/2015,"63 Dunaras Village, Bishop O' Donnell Road, Galway",,Galway,"€140,000.00",No,No,Second-Hand Dwelling house /Apartment,
1/10/2010,"Apartment 8  Block 1, The Elms, Blackrock",,Dublin,"€275,000.00",No,No,Second-Hand Dwelling house /Apartment,
3/6/2016,"5 CHURCH VIEW, MENLOUGH, BALLINASLOE",,Galway,"€75,000.00",No,No,Second-Hand Dwelling house /Apartment,
19/10/2013,"WESTWOOD, KINNEAGH, ENNISKEANE",,Cork,"€165,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/10/2020,"SAOL NUA, BALLYOGAN RD, CARRICKMINES",Dublin 18,Dublin,"€900,000.00",No,No,Second-Hand Dwelling house /Apartment,
8/12/2017,"32 LANDSDOWNE WOOD, LANSDOWNE RD, DUBLIN 4",Dublin 4,Dublin,"€518,218.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
22/08/2019,"28 Woodpark, Rathdrum",,Wicklow,"€275,771.00",No,Yes,New Dwelling house /Apartment,
10/5/2019,"67 ST PATRICKS PARK, CARRICK ON SHANNON, LEITRIM",,Leitrim,"€98,000.00",No,No,Second-Hand Dwelling house /Apartment,
30/05/2018,"17 Primrose Square, Primrose Gardens, Naas",,Kildare,"€365,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
2/10/2019,"30 KNOCKNAMONA PARK, LETTERKENNY, DONEGAL",,Donegal,"€147,000.00",No,No,Second-Hand Dwelling house /Apartment,
17/08/2021,"14 TREES ROAD LOWER, MOUNT MERRION, BLACKROCK",,Dublin,"€810,000.00",No,No,Second-Hand Dwelling house /Apartment,
3/11/2016,"5 The Place, Hazelbrook Square, Churchtown",Dublin 14,Dublin,"€475,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
17/10/2016,"23 GLENDOWN PARK, TEMPLEOGUE, DUBLIN 6W",,Dublin,"€570,000.00",No,No,Second-Hand Dwelling house /Apartment,
24/05/2017,"9 BARKER PLACE, OCONNELL ST, WATERFORD",,Waterford,"€32,230.00",No,No,Second-Hand Dwelling house /Apartment,
5/2/2021,"BARRACKS, FOYNES, LIMERICK",,Limerick,"€60,000.00",No,No,Second-Hand Dwelling house /Apartment,
1/9/2020,"6 Lios na nBan, Ladysbridge",,Cork,"€229,074.89",No,Yes,New Dwelling house /Apartment,
9/5/2016,"20 CURRAGH BIRIN, CASTLETROY, CO LIMERICK",,Limerick,"€131,000.00",No,No,Second-Hand Dwelling house /Apartment,
18/12/2015,"5 Wyndgates, Maryborough Ridge  Douglas, Cork",,Cork,"€450,000.00",No,No,Second-Hand Dwelling house /Apartment,
30/01/2015,"6 Clifden Glen, Clifden",,Galway,"€45,000.00",No,No,Second-Hand Dwelling house /Apartment,
30/07/2019,"C46 LANSDOWNE VALLEY, DRIMNAGH, DUBLIN 12",Dublin 12,Dublin,"€185,000.00",No,No,Second-Hand Dwelling house /Apartment,
6/8/2012,"Cavan Road, Virginia",,Cavan,"€105,000.00",No,No,Second-Hand Dwelling house /Apartment,
8/10/2014,"2 BURKES LANE, KINSALE, CORK",,Cork,"€245,000.00",No,No,Second-Hand Dwelling house /Apartment,
4/5/2016,"57 THE AVENUE, KILL SAINT LAWRENCE, AIRPORT RD",,Waterford,"€166,000.00",No,No,Second-Hand Dwelling house /Apartment,
13/06/2014,"2 THE VIEW, ROSEVILLE, BETTYSTOWN",,Meath,"€150,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2016,"111 GLANTAN, GOLF LINKS RD, CASTLETROY",,Limerick,"€140,000.00",No,No,Second-Hand Dwelling house /Apartment,
1/4/2020,"APT 37 ARD CLUAIN, MAIN ST, CLONEE",,Meath,"€225,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/08/2019,"15 CLAREVIEW, QUAY, WESTPORT",,Mayo,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
15/08/2018,"11 Woodpark, Laragh Road, Rathdrum",,Wicklow,"€232,599.12",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
8/10/2019,"BALLINVOHER TURLOUGHMORE, TURLOUGHMORE, GALWAY",,Galway,"€260,000.00",No,No,Second-Hand Dwelling house /Apartment,
15/12/2016,"58 DARTMOUTH SQ, RANELAGH, DUBLIN 6",Dublin 6,Dublin,"€1,617,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/06/2016,"APT 3 TIVOLI COURT, TIVOLI TERRACE, TRAMORE",,Waterford,"€72,000.00",No,No,Second-Hand Dwelling house /Apartment,
27/09/2010,"7 Lake Lawn, Well Road, Douglas  Cork",,Cork,"€358,600.00",No,No,Second-Hand Dwelling house /Apartment,
19/12/2019,"45 GLEN COURT, EMLY, TIPPERARY",,Tipperary,"€15,000.00",No,No,Second-Hand Dwelling house /Apartment,
30/08/2013,"20 Greenville Road, Blackrock, Co. Dublin",,Dublin,"€430,000.00",No,No,Second-Hand Dwelling house /Apartment,
11/11/2016,"52 ORCHARD DR, DONEGAL TOWN, DONEGAL",,Donegal,"€127,500.00",Yes,No,Second-Hand Dwelling house /Apartment,
18/10/2017,"10 THE HAZELS, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,"€312,072.44",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
27/04/2021,"23 AYLMER CRESCENT, KILCOCK, KILDARE",,Kildare,"€385,000.00",No,No,Second-Hand Dwelling house /Apartment,
14/06/2019,"64 CORRAN ARD, ATHY, KILDARE",,Kildare,"€162,000.00",No,No,Second-Hand Dwelling house /Apartment,
13/05/2021,"17 THE WATERWAYS, SALLINS, KILDARE",,Kildare,"€171,000.00",No,No,Second-Hand Dwelling house /Apartment,
24/09/2018,"58 TRINITY ST, DROGHEDA, LOUTH",,Louth,"€80,000.00",No,No,Second-Hand Dwelling house /Apartment,
9/10/2012,"6A Tom Clarke Terrace, Midleton",,Cork,"€8,888.16",No,No,Second-Hand Dwelling house /Apartment,
16/12/2013,"21 ROSSE COURT WAY, BALGADDY RD, LUCAN",,Dublin,"€68,640.18",No,No,Second-Hand Dwelling house /Apartment,
12/2/2010,"Pollnabrone, Menlough, Ballinasloe",,Galway,"€200,000.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
18/01/2021,"FUNSHOG, COLLON, LOUTH",,Louth,"€370,000.00",No,No,Second-Hand Dwelling house /Apartment,
31/03/2016,"APARTMENT OVER PAULINES SHOP, CHAPEL STREET, KILTIMAGH",,Mayo,"€16,000.00",No,No,Second-Hand Dwelling house /Apartment,
9/8/2019,"13 ST ITAS RD, GLASNEVIN, DUBLIN 9",Dublin 9,Dublin,"€460,000.00",No,No,Second-Hand Dwelling house /Apartment,
13/06/2017,"137 THE TRAMYARD, INCHICORE, DUBLIN 8",Dublin 8,Dublin,"€280,000.00",No,No,Second-Hand Dwelling house /Apartment,
14/06/2019,"158 BROADMEADOWS, SWORDS, DUBLIN",,Dublin,"€330,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/11/2013,"6 Cromwellsfort Avenue, Mulgannon, Wexford",,Wexford,"€135,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/10/2010,"The Olde Court Inn, Kanturk",,Cork,"€50,000.00",No,No,Second-Hand Dwelling house /Apartment,
4/3/2013,"11 Woodlands Green, Arklow",,Wicklow,"€115,000.00",No,No,Second-Hand Dwelling house /Apartment,
5/10/2018,"24 WOODHAVEN, KILRUSH RD, ENNIS",,Clare,"€265,000.00",No,No,Second-Hand Dwelling house /Apartment,
15/12/2017,"9 WEST END, CARRIGTWOHILL, CORK",,Cork,"€110,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/05/2015,"7  Sleepy Hollow, Kinsealy Lane, Malahide",,Dublin,"€502,202.64",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
17/06/2015,"COAN, KNOCKANARRIGAN, DONARD",,Wicklow,"€95,000.00",No,No,Second-Hand Dwelling house /Apartment,
6/8/2021,"GREENFINGERS, BALLINORIG, TRALEE",,Kerry,"€220,000.00",No,No,Second-Hand Dwelling house /Apartment,
17/08/2018,"19 Ard na Locha, Moate",,Westmeath,"€198,237.88",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
5/6/2018,"BALLYGIBBON, EDENDERRY, OFFALY",,Kildare,"€415,000.00",No,No,Second-Hand Dwelling house /Apartment,
9/2/2021,"12 CEOL NA MARA, KILL, WATERFORD",,Waterford,"€150,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/8/2015,"97 KYLEMORE DR, BALLYFERMOT, DUBLIN 10",Dublin 10,Dublin,"€72,858.00",No,No,Second-Hand Dwelling house /Apartment,
22/10/2013,"7 DANGAN DRIVE, KIMMAGE",Dublin 12,Dublin,"€310,000.00",No,No,Second-Hand Dwelling house /Apartment,
14/05/2013,"21 Heathfield Crescent, Cappagh Road, Finglas",Dublin 11,Dublin,"€117,131.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/11/2011,"17 Templeview Crescent, Clarehall, Dublin 13",,Dublin,"€230,000.00",No,No,Second-Hand Dwelling house /Apartment,
27/10/2021,"79 ROCKVIEW, BLACKGLEN ROAD, SANDYFORD",,Dublin,"€236,000.00",No,No,Second-Hand Dwelling house /Apartment,
6/9/2019,"APT 315, THE EDGES 1, BEACON SOUTH QUARTER DUBLIN 18",Dublin 18,Dublin,"€396,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/2/2019,"2 The Woods, Ros Mor, Kilmallock Road",,Limerick,"€185,022.02",No,Yes,New Dwelling house /Apartment,
23/04/2015,"336 CAPTAINS RD, CRUMLIN, DUBLIN 12",Dublin 12,Dublin,"€230,000.00",No,No,Second-Hand Dwelling house /Apartment,
6/3/2012,"10 Station Road, Balla",,Mayo,"€78,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2011,"49 Pairc na mBlath, Ballinroad, Dungarvan",,Waterford,"€260,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/09/2016,"5 RAILWAY TERRACE, DUBLIN RD, NAAS",,Kildare,"€230,000.00",No,No,Second-Hand Dwelling house /Apartment,
18/05/2021,"KILCLOONEY, MILLTOWN, TUAM",,Galway,"€42,500.00",Yes,No,Second-Hand Dwelling house /Apartment,
24/04/2018,"6 OAK RD, DONNYCARNEY, DUBLIN 9",Dublin 9,Dublin,"€355,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/11/2019,"17 Larkfield Hall, Clayfarm, Leopardstown",,Dublin,"€362,196.25",No,Yes,New Dwelling house /Apartment,
22/08/2013,"Apartment 79, Pembroke Square, Upper Grand Canal Street",Dublin 4,Dublin,"€295,000.00",No,No,Second-Hand Dwelling house /Apartment,
6/9/2021,"19 The Avenue, Royal Oaks, Enfield",,Meath,"€312,775.00",No,Yes,New Dwelling house /Apartment,
6/7/2020,"249 PLUMS ROAD, Wedgewood, SANDYFORD",Dublin 16,Dublin,"€460,000.00",No,No,Second-Hand Dwelling house /Apartment,
3/6/2010,"102 Huntstown Wood, Clonsilla",Dublin 15,Dublin,"€155,000.00",No,No,Second-Hand Dwelling house /Apartment,
5/4/2016,"LISIEUX, MOUNT AVE, DUNDALK",,Louth,"€285,000.00",No,No,Second-Hand Dwelling house /Apartment,
27/06/2014,"10A THE AVENUE, CASTLEJANE WOOD, GLANMIRE",,Cork,"€295,000.00",No,No,Second-Hand Dwelling house /Apartment,
30/10/2018,"8 CHURCHTOWN COURT, KILRANE, ROSSLARE",,Wexford,"€173,000.00",No,No,Second-Hand Dwelling house /Apartment,
4/3/2016,"10 PARK VILLAS, GRANGERATH, DROGHEDA",,Meath,"€380,000.00",No,No,Second-Hand Dwelling house /Apartment,
2/8/2012,"Clahane, Tralee",,Kerry,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
